run_id,epoch,model,val/iid_MSE,val/far_MSE,val/wide_MSE
2vgmam3m,985,explicit-known,0.026949269697070122,0.018444376066327095,0.13164809346199036
ep9d8816,985,explicit-known,0.027932045981287956,0.018858445808291435,0.13523007929325104
ciindca6,985,explicit-known,0.041792433708906174,0.0261343065649271,0.24173356592655182
26aytldf,985,explicit-known,0.026924753561615944,0.017895562574267387,0.13394257426261902
oqyndr2a,985,explicit-known,0.025632236152887344,0.01733764447271824,0.12947675585746765
4rnjljri,976,explicit-mlp,0.25159740447998047,0.12886574864387512,25.920005798339844
szpef3f0,976,explicit-mlp,0.247262105345726,0.12928442656993866,22.145462036132812
jitxtw6w,976,explicit-mlp,0.24416092038154602,0.12979678809642792,26.93968391418457
50nfb6h9,976,explicit-mlp,0.23676134645938873,0.12625131011009216,30.197708129882812
ue44hy3i,976,explicit-mlp,0.24309906363487244,0.12563376128673553,30.398466110229492
q2mgha5j,993,explicit-transformer,0.04274893179535866,0.0265664029866457,9.327338218688965
p9wuwnvw,993,explicit-transformer,0.03452818840742111,0.0235714353621006,9.16786003112793
rqaf68ve,993,explicit-transformer,0.03077172487974167,0.019765129312872887,9.23682975769043
ffggjo58,993,explicit-transformer,0.03031475841999054,0.01931428350508213,9.564398765563965
n549grea,993,explicit-transformer,0.030627761036157608,0.019884329289197922,9.330122947692871
9xfcigmw,985,explicit_aux_tsf,0.028352709487080574,0.019961971789598465,8.583982467651367
k5za6ccs,985,explicit_aux_tsf,0.032620497047901154,0.021316172555088997,8.882467269897461
uybupqcj,985,explicit_aux_tsf,0.033708151429891586,0.021085666492581367,9.227347373962402
63b5zwsu,985,explicit_aux_tsf,0.035484056919813156,0.02461092546582222,9.033052444458008
8fyoirai,985,explicit_aux_tsf,0.02807004190981388,0.01877349615097046,8.833971977233887
jdery8is,987,implicit,1.1346477270126343,0.07023262977600098,86.26179504394531
11ymyy33,987,implicit,0.43993309140205383,0.13543809950351715,28.444896697998047
40bkji0o,987,implicit,0.0451008640229702,0.02438347041606903,20.481931686401367
rn8lp5bq,987,implicit,0.07067930698394775,0.01833494007587433,26.765735626220703
pjqpxvk3,987,implicit,0.16830484569072723,0.051815662533044815,31.846424102783203
bqwuk7pt,971,known-latent,0.011232146993279457,0.010272569954395294,6.876099586486816
c1wf9fiv,971,known-latent,0.011010820046067238,0.010392037220299244,7.2176947593688965
v7w6zfjv,971,known-latent,0.01105672400444746,0.01027775090187788,7.005217552185059
5mbi2ez4,971,known-latent,0.011270812712609768,0.010561574250459671,6.78924036026001
zsvtakxo,971,known-latent,0.010932661592960358,0.010253358632326126,7.0840349197387695
